"filename", "language", "Docker", "Properties", "Shell Script", "YAML", "Python", "Markdown", "Ini", "Batch", "CSS", "Makefile", "reStructuredText", "JSON", "pip requirements", "comment", "blank", "total"
"/home/x/dawenxun/AtrousLSHTransformer/configs/rpn/rpn_r50_caffe_c4_1x_coco.py", "Python", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 39
"/home/x/dawenxun/AtrousLSHTransformer/configs/rpn/rpn_r50_caffe_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 42
"/home/x/dawenxun/AtrousLSHTransformer/configs/rpn/rpn_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/home/x/dawenxun/AtrousLSHTransformer/configs/rpn/rpn_r50_fpn_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/rpn/rpn_x101_32x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/rpn/rpn_x101_32x4d_fpn_2x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/rpn/rpn_x101_64x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/rpn/rpn_x101_64x4d_fpn_2x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/README.md", "Markdown", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 13, 48
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/metafile.yml", "YAML", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 141
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_cascade_rcnn_r101_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 91
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_cascade_rcnn_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 87
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_faster_rcnn_r101_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_faster_rcnn_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_retinanet_r101_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 55
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_retinanet_r101_fpn_gn_1x_coco.py", "Python", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 57
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_retinanet_r101_fpn_gn_2x_ms_480_960_coco.py", "Python", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 74
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_retinanet_r101_fpn_gn_2x_ms_640_800_coco.py", "Python", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 74
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_retinanet_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 51
"/home/x/dawenxun/AtrousLSHTransformer/configs/sabl/sabl_retinanet_r50_fpn_gn_1x_coco.py", "Python", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 53
"/home/x/dawenxun/AtrousLSHTransformer/configs/scnet/README.md", "Markdown", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 2, 18, 64
"/home/x/dawenxun/AtrousLSHTransformer/configs/scnet/metafile.yml", "YAML", 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 117
"/home/x/dawenxun/AtrousLSHTransformer/configs/scnet/scnet_r101_fpn_20e_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/scnet/scnet_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 23, 2, 137
"/home/x/dawenxun/AtrousLSHTransformer/configs/scnet/scnet_r50_fpn_20e_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/scnet/scnet_x101_64x4d_fpn_20e_coco.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/x/dawenxun/AtrousLSHTransformer/configs/scnet/scnet_x101_64x4d_fpn_8x1_20e_coco.py", "Python", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 9
"/home/x/dawenxun/AtrousLSHTransformer/configs/scratch/README.md", "Markdown", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 12, 36
"/home/x/dawenxun/AtrousLSHTransformer/configs/scratch/faster_rcnn_r50_fpn_gn-all_scratch_6x_coco.py", "Python", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 25
"/home/x/dawenxun/AtrousLSHTransformer/configs/scratch/mask_rcnn_r50_fpn_gn-all_scratch_6x_coco.py", "Python", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 26
"/home/x/dawenxun/AtrousLSHTransformer/configs/scratch/metafile.yml", "YAML", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 49
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/README.md", "Markdown", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 14, 49
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/cascade_mask_rcnn_r101_fpn_random_seesaw_loss_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 133
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/cascade_mask_rcnn_r101_fpn_random_seesaw_loss_normed_mask_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/cascade_mask_rcnn_r101_fpn_sample1e-3_seesaw_loss_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 99
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/cascade_mask_rcnn_r101_fpn_sample1e-3_seesaw_loss_normed_mask_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/mask_rcnn_r101_fpn_random_seesaw_loss_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/mask_rcnn_r101_fpn_random_seesaw_loss_normed_mask_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/mask_rcnn_r101_fpn_sample1e-3_seesaw_loss_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/mask_rcnn_r101_fpn_sample1e-3_seesaw_loss_normed_mask_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/mask_rcnn_r50_fpn_random_seesaw_loss_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 76
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/mask_rcnn_r50_fpn_random_seesaw_loss_normed_mask_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/mask_rcnn_r50_fpn_sample1e-3_seesaw_loss_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 42
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/mask_rcnn_r50_fpn_sample1e-3_seesaw_loss_normed_mask_mstrain_2x_lvis_v1.py", "Python", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/seesaw_loss/metafile.yml", "YAML", 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 204
"/home/x/dawenxun/AtrousLSHTransformer/configs/selfsup_pretrain/README.md", "Markdown", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 1, 33, 110
"/home/x/dawenxun/AtrousLSHTransformer/configs/selfsup_pretrain/mask_rcnn_r50_fpn_mocov2-pretrain_1x_coco.py", "Python", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/x/dawenxun/AtrousLSHTransformer/configs/selfsup_pretrain/mask_rcnn_r50_fpn_mocov2-pretrain_ms-2x_coco.py", "Python", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33
"/home/x/dawenxun/AtrousLSHTransformer/configs/selfsup_pretrain/mask_rcnn_r50_fpn_swav-pretrain_1x_coco.py", "Python", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/x/dawenxun/AtrousLSHTransformer/configs/selfsup_pretrain/mask_rcnn_r50_fpn_swav-pretrain_ms-2x_coco.py", "Python", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33
"/home/x/dawenxun/AtrousLSHTransformer/configs/simple_copy_paste/README.md", "Markdown", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 12, 39
"/home/x/dawenxun/AtrousLSHTransformer/configs/simple_copy_paste/mask_rcnn_r50_fpn_syncbn-all_rpn-2conv_ssj_32x2_270k_coco.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 21
"/home/x/dawenxun/AtrousLSHTransformer/configs/simple_copy_paste/mask_rcnn_r50_fpn_syncbn-all_rpn-2conv_ssj_32x2_90k_coco.py", "Python", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/simple_copy_paste/mask_rcnn_r50_fpn_syncbn-all_rpn-2conv_ssj_scp_32x2_270k_coco.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 21
"/home/x/dawenxun/AtrousLSHTransformer/configs/simple_copy_paste/mask_rcnn_r50_fpn_syncbn-all_rpn-2conv_ssj_scp_32x2_90k_coco.py", "Python", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/solo/README.md", "Markdown", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 1, 17, 55
"/home/x/dawenxun/AtrousLSHTransformer/configs/solo/decoupled_solo_light_r50_fpn_3x_coco.py", "Python", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 64
"/home/x/dawenxun/AtrousLSHTransformer/configs/solo/decoupled_solo_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 29
"/home/x/dawenxun/AtrousLSHTransformer/configs/solo/decoupled_solo_r50_fpn_3x_coco.py", "Python", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 26
"/home/x/dawenxun/AtrousLSHTransformer/configs/solo/metafile.yml", "YAML", 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 116
"/home/x/dawenxun/AtrousLSHTransformer/configs/solo/solo_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 54
"/home/x/dawenxun/AtrousLSHTransformer/configs/solo/solo_r50_fpn_3x_coco.py", "Python", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"/home/x/dawenxun/AtrousLSHTransformer/configs/sparse_rcnn/README.md", "Markdown", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 12, 39
"/home/x/dawenxun/AtrousLSHTransformer/configs/sparse_rcnn/metafile.yml", "YAML", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 81
"/home/x/dawenxun/AtrousLSHTransformer/configs/sparse_rcnn/sparse_rcnn_r101_fpn_300_proposals_crop_mstrain_480-800_3x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/sparse_rcnn/sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/sparse_rcnn/sparse_rcnn_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 96
"/home/x/dawenxun/AtrousLSHTransformer/configs/sparse_rcnn/sparse_rcnn_r50_fpn_300_proposals_crop_mstrain_480-800_3x_coco.py", "Python", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 53
"/home/x/dawenxun/AtrousLSHTransformer/configs/sparse_rcnn/sparse_rcnn_r50_fpn_mstrain_480-800_3x_coco.py", "Python", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"/home/x/dawenxun/AtrousLSHTransformer/configs/ssd/README.md", "Markdown", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 21, 63
"/home/x/dawenxun/AtrousLSHTransformer/configs/ssd/metafile.yml", "YAML", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 79
"/home/x/dawenxun/AtrousLSHTransformer/configs/ssd/ssd300_coco.py", "Python", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 72
"/home/x/dawenxun/AtrousLSHTransformer/configs/ssd/ssd512_coco.py", "Python", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 85
"/home/x/dawenxun/AtrousLSHTransformer/configs/ssd/ssdlite_mobilenetv2_scratch_600e_coco.py", "Python", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 151
"/home/x/dawenxun/AtrousLSHTransformer/configs/strong_baselines/README.md", "Markdown", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 7, 21
"/home/x/dawenxun/AtrousLSHTransformer/configs/strong_baselines/mask_rcnn_r50_caffe_fpn_syncbn-all_rpn-2conv_lsj_100e_coco.py", "Python", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 81
"/home/x/dawenxun/AtrousLSHTransformer/configs/strong_baselines/mask_rcnn_r50_caffe_fpn_syncbn-all_rpn-2conv_lsj_100e_fp16_coco.py", "Python", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/x/dawenxun/AtrousLSHTransformer/configs/strong_baselines/mask_rcnn_r50_caffe_fpn_syncbn-all_rpn-2conv_lsj_400e_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/strong_baselines/mask_rcnn_r50_fpn_syncbn-all_rpn-2conv_lsj_100e_coco.py", "Python", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 23
"/home/x/dawenxun/AtrousLSHTransformer/configs/strong_baselines/mask_rcnn_r50_fpn_syncbn-all_rpn-2conv_lsj_100e_fp16_coco.py", "Python", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"/home/x/dawenxun/AtrousLSHTransformer/configs/strong_baselines/mask_rcnn_r50_fpn_syncbn-all_rpn-2conv_lsj_50e_coco.py", "Python", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/swin/README.md", "Markdown", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 1, 12, 41
"/home/x/dawenxun/AtrousLSHTransformer/configs/swin/mask_rcnn_swin-s-p4-w7_fpn_fp16_ms-crop-3x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/swin/mask_rcnn_swin-t-p4-w7_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 43
"/home/x/dawenxun/AtrousLSHTransformer/configs/swin/mask_rcnn_swin-t-p4-w7_fpn_fp16_ms-crop-3x_coco.py", "Python", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"/home/x/dawenxun/AtrousLSHTransformer/configs/swin/mask_rcnn_swin-t-p4-w7_fpn_ms-crop-3x_coco.py", "Python", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 92
"/home/x/dawenxun/AtrousLSHTransformer/configs/swin/metafile.yml", "YAML", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 121
"/home/x/dawenxun/AtrousLSHTransformer/configs/swin/retinanet_swin-t-p4-w7_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 31
"/home/x/dawenxun/AtrousLSHTransformer/configs/timm_example/README.md", "Markdown", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 6, 18, 63
"/home/x/dawenxun/AtrousLSHTransformer/configs/timm_example/retinanet_timm_efficientnet_b1_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 21
"/home/x/dawenxun/AtrousLSHTransformer/configs/timm_example/retinanet_timm_tv_resnet50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 20
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/README.md", "Markdown", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 11, 41
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/metafile.yml", "YAML", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 96
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/tood_r101_fpn_dconv_c3-c5_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/tood_r101_fpn_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/tood_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 75
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/tood_r50_fpn_anchor_based_1x_coco.py", "Python", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/tood_r50_fpn_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 23
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/tood_x101_64x4d_fpn_dconv_c4-c5_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/tood/tood_x101_64x4d_fpn_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/home/x/dawenxun/AtrousLSHTransformer/configs/tridentnet/README.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 13, 39
"/home/x/dawenxun/AtrousLSHTransformer/configs/tridentnet/metafile.yml", "YAML", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 56
"/home/x/dawenxun/AtrousLSHTransformer/configs/tridentnet/tridentnet_r50_caffe_1x_coco.py", "Python", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 56
"/home/x/dawenxun/AtrousLSHTransformer/configs/tridentnet/tridentnet_r50_caffe_mstrain_1x_coco.py", "Python", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 23
"/home/x/dawenxun/AtrousLSHTransformer/configs/tridentnet/tridentnet_r50_caffe_mstrain_3x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/README.md", "Markdown", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 14, 49
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/metafile.yml", "YAML", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 117
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r101_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r101_fpn_2x_coco.py", "Python", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r101_fpn_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r2_101_fpn_mdconv_c3-c5_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r2_101_fpn_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 108
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r50_fpn_mdconv_c3-c5_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_r50_fpn_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 40
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_x101_32x4d_fpn_mdconv_c3-c5_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_x101_32x4d_fpn_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_x101_64x4d_fpn_mdconv_c3-c5_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/x/dawenxun/AtrousLSHTransformer/configs/vfnet/vfnet_x101_64x4d_fpn_mstrain_2x_coco.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/x/dawenxun/AtrousLSHTransformer/configs/wider_face/README.md", "Markdown", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 13, 58
"/home/x/dawenxun/AtrousLSHTransformer/configs/wider_face/ssd300_wider_face.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 19
"/home/x/dawenxun/AtrousLSHTransformer/configs/yolact/README.md", "Markdown", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 14, 23, 75
"/home/x/dawenxun/AtrousLSHTransformer/configs/yolact/metafile.yml", "YAML", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 79
"/home/x/dawenxun/AtrousLSHTransformer/configs/yolact/yolact_r101_1x8_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/yolact/yolact_r50_1x8_coco.py", "Python", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 166
